"subject","activity","operation","measurement","value"
"10068",28,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.281685159607843
"10069",29,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.986378776086957
"10070",29,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.965800974333333
"10071",29,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.978802973692308
"10072",29,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.283348100981132
"10073",29,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.262073242045833
"10074",29,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerZaxis",0.203057836877551
"10075",30,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.967188198571429
"10076",30,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.946203823387097
"10077",30,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.907286793050847
"10078",30,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.0931447617846154
"10079",30,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerZaxis",-0.257393372287097
"10080",30,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerZaxis",0.121447414920923
"10081",1,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.9641607086
"10082",1,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.987492994468085
"10083",1,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.995073759245283
"10084",1,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.133586606326316
"10085",1,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.0863278966402041
"10086",1,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.461907025849057
"10087",2,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.987250255833333
"10088",2,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.989459107391304
"10089",2,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.983007923703704
"10090",2,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.31431306340678
"10091",2,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.0499590624829787
"10092",2,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.365415441458333
"10093",3,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.983122615967742
"10094",3,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.976283534807692
"10095",3,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.960570921803279
"10096",3,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.296596633103448
"10097",3,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.165442898685714
"10098",3,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.486446509661017
"10099",4,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.980079292592593
"10100",4,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.9787769122
"10101",4,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.975706723571429
"10102",4,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.29732607245
"10103",4,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.208250062317778
"10104",4,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.396762584807692
"10105",5,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.985625270384615
"10106",5,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.976530547272727
"10107",5,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.965778920714286
"10108",5,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.3213903195
"10109",5,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.011055933212766
"10110",5,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.22532784293617
"10111",6,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.968619159473684
"10112",6,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.971488767454545
"10113",6,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.975235677719298
"10114",6,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.19269469414386
"10115",6,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.0886515099394167
"10116",6,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.186815074235294
"10117",7,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.983560175384615
"10118",7,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.984026344375
"10119",7,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.978729082830189
"10120",7,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.365314790947368
"10121",7,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.00426289144680851
"10122",7,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.426974025686275
"10123",8,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.975959911481481
"10124",8,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.986913610652174
"10125",8,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.990414086851852
"10126",8,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.271448185291667
"10127",8,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.172658982065789
"10128",8,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.24733661795122
"10129",9,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.9686013042
"10130",9,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.9666604036
"10131",9,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.971278823333333
"10132",9,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.170228340134423
"10133",9,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.00938224337142857
"10134",9,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.327421989591837
"10135",10,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.978904364137931
"10136",10,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.989550917407407
"10137",10,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.968612135909091
"10138",10,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.0791518267107547
"10139",10,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.156912678626316
"10140",10,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.247598320858298
"10141",11,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.987122678245614
"10142",11,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.981607942075472
"10143",11,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.993414564042553
"10144",11,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.45394304
"10145",11,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.12834163051087
"10146",11,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.458255021296296
"10147",12,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.972820011166667
"10148",12,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.977980349019608
"10149",12,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.975581439016393
"10150",12,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.03105929456
"10151",12,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.072311431676087
"10152",12,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.39060122
"10153",13,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.98707817516129
"10154",13,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.99368217
"10155",13,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.988185112807018
"10156",13,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.219716159766667
"10157",13,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.114744976032191
"10158",13,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.514337759454545
"10159",14,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.973491388039216
"10160",14,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.981920831111111
"10161",14,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.980396601666667
"10162",14,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.484797709830508
"10163",14,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.0302396365755556
"10164",14,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.41096787037037
"10165",15,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.983949290694444
"10166",15,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.989314359661017
"10167",15,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.986934133584906
"10168",15,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.411500068148148
"10169",15,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.108062740547619
"10170",15,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.207231605488542
"10171",16,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.989287359142857
"10172",16,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.991567867681159
"10173",16,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.991847149615385
"10174",16,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.402884115098039
"10175",16,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.125682818093191
"10176",16,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.538073090196078
"10177",17,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.983213244366197
"10178",17,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.9946131621875
"10179",17,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.992775377692308
"10180",17,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.343866129016393
"10181",17,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.0718767032673913
"10182",17,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.287219038291667
"10183",18,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.986641245846154
"10184",18,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.992039060701754
"10185",18,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.990287933424657
"10186",18,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.375992795357143
"10187",18,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.416050500909091
"10188",18,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.575331252413793
"10189",19,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.985278006987952
"10190",19,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.988576991369863
"10191",19,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.985913722328767
"10192",19,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.0908366492173077
"10193",19,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.476803887476923
"10194",19,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.2172651781
"10195",20,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.986213883088235
"10196",20,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.983565760757576
"10197",20,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.963098911506849
"10198",20,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.122237205541176
"10199",20,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.147278592755556
"10200",20,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.187090779486275
"10201",21,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.987061376777778
"10202",21,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.990027822470588
"10203",21,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.979530485393258
"10204",21,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.107412802661538
"10205",21,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.0463867896444444
"10206",21,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.462972848723404
"10207",22,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.974126068055556
"10208",22,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.984299609032258
"10209",22,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.978773000952381
"10210",22,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.0180047785304348
"10211",22,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.0404618458027778
"10212",22,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.0677978520178571
"10213",23,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.987840852638889
"10214",23,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.986019630441176
"10215",23,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.984531642205882
"10216",23,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.235172990305085
"10217",23,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",0.0819587190574074
"10218",23,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.424877553333333
"10219",24,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.988140517777778
"10220",24,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.9892888075
"10221",24,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.981721691014493
"10222",24,"WALKING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.507640734482759
"10223",24,"WALKING_DOWNSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.355930598
"10224",24,"WALKING_UPSTAIRS","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.527104719152542
"10225",25,"LAYING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.976423984657534
"10226",25,"SITTING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.992750109846154
"10227",25,"STANDING","Standard deviation","frequencyDomainBodyAccelerometerJerkXaxis",-0.989339890810811
